data,PM10,PTS,NO2,O3,SO2,"PM 2,5",CO,Tº,DV,PP,PA,VV,RS,UR
16/06/21 03:30,,,24.43,13.95,4.95,22,0.57,16.92,119.9,0,,0.21,1.62,77.52
16/06/21 04:30,,,27.51,10.03,4.98,30,0.62,16.49,108.47,0,,0.43,1.32,79.46
16/06/21 05:30,,,33.8,4.57,6.02,27,0.64,16.08,97.04,0,,0.48,1.03,80.66
16/06/21 06:30,,,33.03,2.55,5.68,26,0.98,15.66,100.78,0,,0.44,10.73,82.01
16/06/21 07:30,,,36.28,4.48,6.28,29,1.4,18.14,111.7,0,,0.74,114.94,71.97
16/06/21 08:30,,,45.41,7.35,8.17,28,1.41,21.36,105.6,0,,0.83,304.14,60.28
16/06/21 09:30,,,36.63,26.43,11.84,24,1.06,24.07,110.69,0,,1.08,522.7,51.24
16/06/21 10:30,,,23.11,48.85,13.2,20,0.75,25.56,8.06,0,,1.28,682.13,45.18
16/06/21 11:30,,,20.22,65.87,10.49,29,0.7,26.72,12.56,0,,1.22,736.76,41.18
16/06/21 12:30,,,17.68,75.82,8.56,22,0.67,27.69,335.19,0,,1.77,765.56,38.27
16/06/21 13:30,,,16.91,76.1,6.65,24,0.77,28.45,327.2,0,,1.98,680.58,36.45
16/06/21 14:30,,,25.62,55.34,5.2,21,0.58,28.62,297.85,0,,1.92,458.38,31.43
16/06/21 15:30,,,17.41,,361.77,19,0.42,28.53,306.55,0,,2.1,322.84,29.31
16/06/21 16:30,,,52.18,,,22,0.33,26.97,315.02,0,,1.54,75.84,32.82
16/06/21 17:30,,,82.67,,433.91,26,6.81,25.31,313.27,0,,1.37,4.94,37.82
16/06/21 18:30,,,85.48,9.9,4.93,26,1.71,23.47,13.06,0,,0.51,0.14,44.68
16/06/21 19:30,,,85.21,8.06,5.36,36,1.86,22.18,87.71,0,,0.58,0.49,50.44
16/06/21 20:30,31,,48.77,26.03,4.79,29,0.87,21.63,103.43,0,,1.45,0.98,56.81
16/06/21 21:30,72,,17.3,42.03,4.64,23,0.47,20.62,105.7,0,,1.74,0.98,65.93
16/06/21 22:30,50,,21.79,34.63,4.69,23,0.47,19.87,116.04,0,,1.28,0.95,68.62
16/06/21 23:30,45,,22.07,28.18,3.35,35,0.46,19.42,127.48,0,,0.79,0.9,69.51
17/06/21 00:30,54,,20.78,33.93,0.58,19,0.37,19.39,140.36,0,,1.03,1.69,68.56
17/06/21 01:30,28,,10.38,46.36,0.4,24,0.33,19.64,134.26,0,,2.18,2.03,66.21
17/06/21 02:30,36,,13.43,45.95,0.22,18,0.36,19.63,150.88,0,,1.79,1.89,65.32
17/06/21 03:30,26,,9.99,45.87,0.16,19,0.34,19.18,150.53,0,,1.28,1.08,66.4
17/06/21 04:30,37,,8.99,40.69,0.13,19,0.33,18.37,96.97,0,,0.89,0.92,69.81
17/06/21 05:30,36,,24.66,22.7,0.04,23,0.38,17.2,104.16,0,,0.43,1.05,76.2
17/06/21 06:30,40,,37.73,14.03,0.04,27,0.5,17,94.54,0,,0.34,10.48,77.94
17/06/21 07:30,36,,42.97,15.51,0.02,24,0.75,19.36,107.4,0,,1.05,112.52,69.22
17/06/21 08:30,66,,21.99,36.28,0.29,20,0.51,21.68,105.11,0,,1.86,307.99,60.51
